"PVWatts: Hourly PV Performance Data"
"Requested Location:","Swan Island, Portland, OR 97217"
"Location:","Lat, Lon: 45.57, -122.7"
"Lat (deg N):","45.57"
"Long (deg W):","122.7"
"Elev (m):","46.150001525879"
"DC System Size (kW):","135.85"
"Module Type:","Standard"
"Array Type:","Fixed (open rack)"
"Array Tilt (deg):","20"
"Array Azimuth (deg):","180"
"System Losses:","14.08"
"Invert Efficiency:","96"
"DC to AC Size Ratio:","1.1"
"Average Cost of Electricity Purchased from Utility ($/kWh):","0.085"
"Capacity Factor (%)","12.7"	

"Month","Day","Hour","Beam Irradiance (W/m^2)","Diffuse Irradiance (W/m^2)","Ambient Temperature (C)","Wind Speed (m/s)","Plane of Array Irradiance (W/m^2)","Cell Temperature (C)","DC Array Output (W)","AC System Output (W)"
"6","2","20","0","0","10","0","0","10","0","0"
"6","2","21","0","0","9","0","0","9","0","0"
"6","2","22","0","0","9","0","0","9","0","0"
"6","2","23","0","0","9","0","0","9","0","0"
"6","3","0","0","0","9","0","0","9","0","0"
"6","3","1","0","0","9","0","0","9","0","0"
"6","3","2","0","0","9","0","0","9","0","0"
"6","3","3","0","0","9","0","0","9","0","0"
"6","3","4","0","0","9","0","0","9","0","0"
"6","3","5","0","10","9","0","9.46","5.137","1207.231","429.24"
"6","3","6","0","5","10","0","4.732","6.027","601.639","0"
"6","3","7","20","179","10","0","179.108","14.627","21845.207","20636.363"
"6","3","8","0","159","11","1","151.796","14.519","18590.85","17457.045"
"6","3","9","16","260","11","1","263.496","18.023","31757.273","30303.514"
"6","3","10","0","113","12","1","107.955","14.535","13220.507","12204.716"
"6","3","11","874","141","12","1","1018.412","41.458","109671.195","105433.875"
"6","3","12","883","137","12","1","1030.753","45.423","108761.508","104565.469"
"6","3","13","864","141","12","1","973.766","43.921","103517.227","99555.156"
"6","3","14","86","372","12","1","442.655","28.557","50780.32","48787.473"
"6","3","15","289","300","12","1","506.088","28.005","57935.766","55716.645"
"6","3","16","0","68","11","1","64.616","13.429","7952.356","7045.305"
"6","3","17","176","152","10","1","197.583","14.405","23072.543","21834.711"
"6","3","18","0","9","9","0","8.514","8.319","1071.723","296.208"
"6","3","19","74","20","8","0","16.868","4.551","2158.081","1362.587"
"6","3","20","0","0","8","0","0","8","0","0"
"6","3","21","0","0","7","0","0","7","0","0"
"6","3","22","0","0","7","0","0","7","0","0"
"6","3","23","0","0","7","0","0","7","0","0"
"6","4","0","0","0","6","0","0","6","0","0"
"6","4","1","0","0","6","0","0","6","0","0"
"6","4","2","0","0","6","0","0","6","0","0"
"6","4","3","0","0","6","0","0","6","0","0"
"6","4","4","0","0","6","0","0","6","0","0"
"6","4","5","261","51","6","0","47.402","3.781","5339.895","4484.185"
"6","4","6","35","122","7","0","122.373","9.48","15062.134","14006.688"
"6","4","7","19","177","7","0","176.739","12.951","21721.076","20515.145"
"6","4","8","54","270","9","0","298.033","20.347","35466.352","33914.605"
"6","4","9","150","367","11","0","491.29","30.257","55864.809","53712.496"
"6","4","10","7","189","12","0","188.077","22.014","22260.332","21041.729"
"6","4","11","60","416","13","0","477.964","30.912","54238.379","52137.785"
"6","4","12","53","412","14","0","467.579","33.601","52370.668","50328.641"
"6","4","13","29","346","14","1","372.778","26.007","43304.316","41534.16"
"6","4","14","6","194","13","1","191.3","18.843","22973.508","21738.029"
"6","4","15","139","317","13","0","412.988","28.628","47239.129","45353.512"
"6","4","16","9","178","12","0","174.137","20.795","20700.236","19518.096"
"6","4","17","0","120","11","0","113.208","14.916","13840.14","12811.102"
"6","4","18","502","56","10","0","94.387","12.256","8364.3","7448.997"
"6","4","19","0","27","9","0","24.515","7.257","3100.09","2287.034"
"6","4","20","0","0","7","0","0","7","0","0"
"6","4","21","0","0","7","0","0","7","0","0"
"6","4","22","0","0","7","0","0","7","0","0"
"6","4","23","0","0","7","0","0","7","0","0"
"6","5","0","0","0","7","0","0","7","0","0"
"6","5","1","0","0","7","0","0","7","0","0"
"6","5","2","0","0","6","0","0","6","0","0"
"6","5","3","0","0","6","0","0","6","0","0"
"6","5","4","0","0","6","0","0","6","0","0"
"6","5","5","0","36","7","0","34.153","4.177","4376.53","3539.32"
"6","5","6","22","119","9","0","116.788","11.02","14362.96","13322.669"
"6","5","7","85","207","10","1","236.633","15.967","28455.125","27085.695"
"6","5","8","15","221","11","1","221.358","17.105","26773.145","25445.619"
"6","5","9","0","72","11","1","68.543","11.976","8490.185","7572.351"
"6","5","10","0","52","10","1","49.534","9.44","6204.538","5332.024"
"6","5","11","0","47","10","1","44.802","9.166","5618.574","4757.468"
"6","5","12","0","70","10","1","66.767","9.889","8346.613","7431.666"
"6","5","13","3","155","10","1","151.475","12.881","18687.43","17551.436"
"6","5","14","0","128","10","1","122.277","12.376","15119.201","14062.513"
"6","5","15","0","150","10","1","143.232","12.915","17667.99","16554.979"
"6","5","16","0","129","10","1","122.736","12.346","15178.12","14120.148"
"6","5","17","0","23","10","1","21.797","8.803","2737.93","1931.652"
"6","5","18","0","10","9","1","9.461","6.775","1198.941","421.102"
"6","5","19","0","1","8","0","0.944","3.81","121.212","0"
"6","5","20","0","0","8","0","0","8","0","0"
"6","5","21","0","0","7","0","0","7","0","0"
"6","5","22","0","0","6","0","0","6","0","0"
"6","5","23","0","0","6","0","0","6","0","0"
"6","6","0","0","0","6","0","0","6","0","0"
"6","6","1","0","0","6","0","0","6","0","0"
"6","6","2","0","0","6","0","0","6","0","0"
"6","6","3","0","0","6","1","0","6","0","0"
"6","6","4","0","0","6","1","0","6","0","0"
"6","6","5","372","45","6","1","45.616","4.822","4759.756","3915.214"
"6","6","6","91","129","7","1","142.234","9.421","17132.424","16031.383"
"6","6","7","281","198","7","1","321.352","15.874","37999.922","36379.262"
"6","6","8","53","273","8","1","300.206","17.118","36257.496","34684.402"
"6","6","9","840","126","9","2","819.045","30.063","92971.922","89459.438"
"6","6","10","14","271","9","2","274.893","17.444","33224.453","31732.346"
"6","6","11","9","209","10","2","210.314","14.766","25729.057","24427.186"
"6","6","12","19","318","10","2","328.016","17.758","39589.879","37925.152"
"6","6","13","10","227","10","2","228.345","15.45","27848.793","26494.553"
"6","6","14","0","125","10","1","119.385","12.708","14739.988","13691.541"
"6","6","15","0","91","10","1","86.612","10.995","10774.944","9810.498"
"6","6","16","0","91","10","1","86.539","10.805","10774.986","9810.54"
"6","6","17","60","151","9","1","160.608","12.289","19478.391","18324.383"
"6","6","18","0","72","8","0","66.687","9.613","8346.75","7431.799"
"6","6","19","129","21","8","0","16.333","5.36","2082.369","1288.278"
"6","6","20","0","0","7","0","0","7","0","0"
"6","6","21","0","0","7","0","0","7","0","0"
"6","6","22","0","0","7","0","0","7","0","0"
"6","6","23","0","0","7","0","0","7","0","0"
"6","7","0","0","0","7","0","0","7","0","0"
"6","7","1","0","0","6","0","0","6","0","0"
"6","7","2","0","0","6","0","0","6","0","0"
"6","7","3","0","0","6","0","0","6","0","0"
"6","7","4","0","0","6","0","0","6","0","0"
"6","7","5","0","38","7","0","36.057","4.267","4618.83","3776.988"
"6","7","6","40","124","7","0","125.339","9.468","15396.669","14333.929"
"6","7","7","0","135","8","0","128.231","11.873","15890.874","14817.306"
"6","7","8","40","260","10","0","278.884","20.133","33236","31743.59"
"6","7","9","6","194","11","0","190.904","19.158","22891.922","21658.381"
"6","7","10","21","310","12","0","319.897","24.252","37468.652","35862.578"
"6","7","11","900","124","13","1","1026.568","43.477","109412.172","105186.625"
"6","7","12","902","124","13","1","1036.78","46.529","108768.805","104572.438"
"6","7","13","0","116","13","1","110.9","19.687","13267.697","12250.901"
"6","7","14","3","167","12","1","162.523","15.515","19814.953","18653.234"
"6","7","15","0","144","12","1","137.451","14.962","16800.607","15706.947"
"6","7","16","9","180","11","0","176.056","17.094","21286.072","20090.311"
"6","7","17","0","92","10","0","87.171","12.782","10759.121","9795.003"
"6","7","18","0","69","9","0","64.144","9.378","8036.74","7128.002"
"6","7","19","106","22","8","0","17.129","5.358","2183.889","1387.917"
"6","7","20","0","0","7","0","0","7","0","0"
"6","7","21","0","0","6","0","0","6","0","0"
"6","7","22","0","0","5","0","0","5","0","0"
"6","7","23","0","0","5","0","0","5","0","0"
"6","8","0","0","0","5","0","0","5","0","0"
"6","8","1","0","0","5","0","0","5","0","0"
"6","8","2","0","0","5","0","0","5","0","0"
"6","8","3","0","0","5","0","0","5","0","0"
"6","8","4","0","0","5","0","0","5","0","0"
"6","8","5","1","54","6","0","49.692","3.871","6373.232","5497.419"
"6","8","6","49","126","7","0","129.3","9.852","15798.398","14726.861"
"6","8","7","233","205","8","0","305.861","19.224","35755.551","34196.02"
"6","8","8","382","254","9","0","503.029","28.812","57105.391","54913.188"
"6","8","9","447","292","11","0","667.793","37.486","73189.805","70445.43"
"6","8","10","882","122","13","0","948.712","48.886","98238.875","94505.328"
"6","8","11","878","135","14","0","1015.916","53.183","102867.945","98934.367"
"6","8","12","865","145","15","0","1021.223","54.56","102637.836","98714.32"
"6","8","13","878","127","16","0","974.151","54.143","98098.641","94371.07"
"6","8","14","551","275","16","0","761.351","47.72","79244.852","76275.797"
"6","8","15","448","254","16","0","578.392","40.924","62031.898","59677.465"
"6","8","16","211","236","16","0","339.611","31.92","37760.344","36146.27"
"6","8","17","48","150","15","0","156.084","22.386","18147.648","17023.855"
"6","8","18","508","55","13","0","96.855","16.01","8396.354","7480.408"
"6","8","19","163","21","11","0","16.324","8.978","2048.816","1255.346"
"6","8","20","0","0","10","0","0","10","0","0"
"6","8","21","0","0","9","0","0","9","0","0"
"6","8","22","0","0","8","0","0","8","0","0"
"6","8","23","0","0","8","0","0","8","0","0"
"6","9","0","0","0","8","0","0","8","0","0"
"6","9","1","0","0","8","0","0","8","0","0"
"6","9","2","0","0","8","0","0","8","0","0"
"6","9","3","0","0","8","0","0","8","0","0"
"6","9","4","0","0","8","0","0","8","0","0"
"6","9","5","0","4","8","1","3.781","5.428","481.977","0"
"6","9","6","0","25","8","1","23.689","6.13","3010.308","2198.935"
"6","9","7","0","96","8","1","91.247","8.569","11473.082","10494.132"
"6","9","8","0","105","9","1","99.968","10.271","12476.264","11476.257"
"6","9","9","0","146","9","1","139.558","11.658","17310.951","16205.928"
"6","9","10","13","262","9","1","265.048","16.018","32241.953","30775.586"
"6","9","11","393","392","10","1","801.431","34.036","89569.484","86196.102"
"6","9","12","15","280","10","1","286.284","21.066","34033.465","32519.982"
"6","9","13","244","429","11","1","680.218","31.529","76950.148","74067.328"
"6","9","14","10","224","12","2","223.937","18.55","26928.053","25596.697"
"6","9","15","8","204","11","1","201.016","16.379","24405.32","23135.58"
"6","9","16","39","216","11","1","228.035","17.134","27484.258","26139.104"
"6","9","17","647","91","10","1","293.138","18.381","31245.295","29804.789"
"6","9","18","473","65","9","1","103.414","11.533","9599.174","8658.879"
"6","9","19","116","24","7","0","18.753","5.067","2393.976","1594.105"
"6","9","20","0","0","5","0","0","5","0","0"
"6","9","21","0","0","5","0","0","5","0","0"
"6","9","22","0","0","5","1","0","5","0","0"
"6","9","23","0","0","5","1","0","5","0","0"
"6","10","0","0","0","5","1","0","5","0","0"
"6","10","1","0","0","5","1","0","5","0","0"
"6","10","2","0","0","5","1","0","5","0","0"
"6","10","3","0","0","5","1","0","5","0","0"
"6","10","4","0","0","5","1","0","5","0","0"
"6","10","5","0","15","5","1","14.197","2.715","1830.717","1041.275"
"6","10","6","0","16","6","1","15.154","3.85","1944.58","1153.037"
"6","10","7","0","124","7","1","117.793","8.413","14820.959","13770.755"
"6","10","8","720","146","7","1","621.784","25.161","71448.242","68766.789"
"6","10","9","1","151","8","1","145.191","13.712","17845.654","16728.656"
"6","10","10","1","142","9","1","136.868","11.824","16964.766","15867.457"
"6","10","11","0","79","9","1","75.384","9.699","9431.769","8494.884"
"6","10","12","0","92","9","1","87.895","9.771","10993.671","10024.694"
"6","10","13","0","130","9","1","124.414","11.08","15471.921","14407.535"
"6","10","14","0","96","9","1","91.506","10.175","11424.945","10446.999"
"6","10","15","0","97","9","1","92.348","10.015","11538.186","10557.876"
"6","10","16","0","56","9","1","53.194","8.682","6685.169","5803.235"
"6","10","17","524","123","9","0","283.841","18.611","30870.598","29439.752"
"6","10","18","357","81","8","0","105.558","12.864","10582.598","9622.127"
"6","10","19","59","25","8","0","20.842","6.248","2647.114","1842.531"
"6","10","20","0","0","8","0","0","8","0","0"
"6","10","21","0","0","7","0","0","7","0","0"
"6","10","22","0","0","7","0","0","7","0","0"
"6","10","23","0","0","7","0","0","7","0","0"
"6","11","0","0","0","7","0","0","7","0","0"
"6","11","1","0","0","7","0","0","7","0","0"
"6","11","2","0","0","6","0","0","6","0","0"
"6","11","3","0","0","6","0","0","6","0","0"
"6","11","4","0","0","6","0","0","6","0","0"
"6","11","5","0","12","7","0","11.354","3.122","1461.559","678.909"
"6","11","6","0","59","7","0","56.014","5.323","7142.677","6251.721"
"6","11","7","0","79","8","0","75.085","8.11","9459.875","8522.419"
"6","11","8","2","171","8","0","164.583","12.853","20304.141","19131.162"
"6","11","9","10","229","9","0","228.161","17.504","27565.236","26218.066"
"6","11","10","11","238","10","0","239.599","19.573","28678.979","27303.92"
"6","11","11","18","310","11","0","318.727","23.652","37438.184","35832.945"
"6","11","12","9","207","12","0","208.469","21.204","24767.09","23488.613"
"6","11","13","31","353","12","0","381.623","26.675","44191.969","42396.105"
"6","11","14","97","380","12","0","460.164","30.762","52232.02","50194.305"
"6","11","15","15","234","12","0","235.069","23.462","27620.881","26272.324"
"6","11","16","0","106","11","0","100.824","15.123","12314.698","11318.1"
"6","11","17","0","112","10","0","105.832","12.617","13071.861","12059.234"
"6","11","18","492","62","9","0","103.701","11.551","9467.936","8530.315"
"6","11","19","153","23","8","0","17.922","6.038","2278.36","1480.637"
"6","11","20","0","0","6","0","0","6","0","0"
"6","11","21","0","0","6","0","0","6","0","0"
"6","11","22","0","0","5","0","0","5","0","0"
"6","11","23","0","0","5","0","0","5","0","0"
"6","12","0","0","0","5","0","0","5","0","0"
"6","12","1","0","0","5","0","0","5","0","0"
"6","12","2","0","0","5","0","0","5","0","0"
"6","12","3","0","0","5","0","0","5","0","0"
"6","12","4","0","0","5","0","0","5","0","0"
"6","12","5","0","15","7","0","14.197","3.238","1826.64","1037.274"
"6","12","6","0","69","8","0","65.494","6.84","8297.121","7383.167"
"6","12","7","0","149","9","0","141.455","12.677","17467.27","16358.754"
"6","12","8","10","206","10","0","203.487","17.258","24600.189","23325.748"
"6","12","9","146","367","12","0","487.009","30.366","55348.707","53212.879"
"6","12","10","27","333","14","0","355.913","29.866","40590.621","38897.828"
"6","12","11","102","445","15","0","549.177","36.44","60654.016","58345.57"
"6","12","12","912","118","17","0","1040.975","54.596","104602.32","100592.406"
"6","12","13","917","106","18","0","990.792","56.498","98495.023","94750.547"
"6","12","14","898","101","18","0","877.277","53.012","88712.617","85373.805"
"6","12","15","868","92","18","0","714.092","47.607","73712.781","70949.359"
"6","12","16","817","81","17","0","515.345","39.573","53868.715","51779.781"
"6","12","17","729","68","16","0","300.542","30.107","29971.248","28563.441"
"6","12","18","566","51","14","0","101.721","18.888","8409.628","7493.414"
"6","12","19","232","21","12","0","16.235","10.121","2027.448","1234.372"
"6","12","20","0","0","10","0","0","10","0","0"
"6","12","21","0","0","9","0","0","9","0","0"
"6","12","22","0","0","8","0","0","8","0","0"
"6","12","23","0","0","7","0","0","7","0","0"
"6","13","0","0","0","7","0","0","7","0","0"
"6","13","1","0","0","7","0","0","7","0","0"
"6","13","2","0","0","6","0","0","6","0","0"
"6","13","3","0","0","6","0","0","6","0","0"
"6","13","4","0","0","7","0","0","7","0","0"
"6","13","5","392","49","8","0","49.346","5.932","5183.687","4330.992"
"6","13","6","608","76","10","0","219.355","16.893","22140.035","20924.264"
"6","13","7","725","96","12","0","427.656","28.395","46374.977","44515.051"
"6","13","8","801","109","14","0","635.477","38.777","68245.953","65678.211"
"6","13","9","858","113","16","0","814.556","47.446","84708.125","81528.445"
"6","13","10","907","106","17","0","954.224","53.432","96428.469","92771.688"
"6","13","11","917","111","18","0","1029.43","57.169","101984.633","98089.633"
"6","13","12","920","112","19","0","1042.852","58.8","102385.898","98473.398"
"6","13","13","914","108","19","1","990.268","50.828","101522.563","97647.672"
"6","13","14","893","106","18","1","878.615","46.684","91894.094","88425.984"
"6","13","15","862","98","18","1","716.584","41.748","76261.477","73404.273"
"6","13","16","815","86","17","1","520.107","34.473","55800.488","53650.234"
"6","13","17","731","72","15","0","305.872","29.35","30689.619","29263.426"
"6","13","18","571","53","13","0","104.733","18.071","8752.542","7829.422"
"6","13","19","232","23","10","0","18.106","8.218","2280.049","1482.294"
"6","13","20","0","0","8","0","0","8","0","0"
"6","13","21","0","0","6","0","0","6","0","0"
"6","13","22","0","0","5","0","0","5","0","0"
"6","13","23","0","0","5","0","0","5","0","0"
"6","14","0","0","0","5","0","0","5","0","0"
"6","14","1","0","0","5","0","0","5","0","0"
"6","14","2","0","0","5","0","0","5","0","0"
"6","14","3","0","0","5","0","0","5","0","0"
"6","14","4","0","0","5","0","0","5","0","0"
"6","14","5","358","57","6","0","54.464","4.098","5988.756","5120.454"
"6","14","6","604","85","8","0","226.611","15.253","23216.506","21975.248"
"6","14","7","474","157","10","0","370.781","24.469","41554.039","39833.988"
"6","14","8","825","110","11","0","651.616","36.118","70905.625","68243.617"
"6","14","9","875","115","13","0","829.962","45.25","87304.766","84022.359"
"6","14","10","888","129","14","0","959.986","50.971","98307.273","94570.813"
"6","14","11","907","128","15","0","1036.908","54.729","104113.977","100125.625"
"6","14","12","911","126","16","0","1048.333","56.316","104352.359","100353.492"
"6","14","13","935","102","17","0","1004.368","56.026","100105.328","96291.773"
"6","14","14","911","100","17","0","888.288","52.497","90078.805","86684.781"
"6","14","15","872","95","17","1","721.239","40.981","77057.398","74170.57"
"6","14","16","812","87","16","1","520.256","33.538","56090.789","53931.238"
"6","14","17","713","75","15","0","303.77","29.275","30576.746","29153.449"
"6","14","18","539","56","12","0","104.775","17.067","8999.742","8071.626"
"6","14","19","198","23","10","0","18.064","8.197","2275.022","1477.36"
"6","14","20","0","0","8","0","0","8","0","0"
"6","14","21","0","0","7","0","0","7","0","0"
"6","14","22","0","0","7","0","0","7","0","0"
"6","14","23","0","0","7","0","0","7","0","0"
"6","15","0","0","0","7","0","0","7","0","0"
"6","15","1","0","0","7","0","0","7","0","0"
"6","15","2","0","0","7","0","0","7","0","0"
"6","15","3","0","0","7","0","0","7","0","0"
"6","15","4","0","0","7","0","0","7","0","0"
"6","15","5","0","30","8","0","28.441","4.953","3632.481","2809.4"
"6","15","6","0","106","8","0","99.542","9.018","12491.574","11491.244"
"6","15","7","2","155","10","0","148.017","14.417","18128.105","17004.754"
"6","15","8","756","140","12","0","637.166","35.098","69753.406","67132.453"
"6","15","9","835","136","14","0","822.432","45.855","86252.164","83011.602"
"6","15","10","913","112","15","0","965.439","51.991","98323.813","94586.641"
"6","15","11","925","114","16","0","1040.237","55.742","103870.016","99892.43"
"6","15","12","925","114","17","0","1050.066","57.271","103975.094","99992.875"
"6","15","13","917","111","18","0","996.765","56.713","98972.508","95207.617"
"6","15","14","895","107","19","0","882.25","54.088","88701.5","85363.133"
"6","15","15","858","100","18","0","716.978","47.722","73989.57","71216.047"
"6","15","16","797","91","17","0","517.066","39.646","54114.352","52017.672"
"6","15","17","697","78","16","0","300.886","30.132","30226.033","28811.719"
"6","15","18","526","58","14","0","105.83","19.055","9119.141","8188.606"
"6","15","19","196","23","12","0","18.039","10.282","2251.226","1454.006"
"6","15","20","0","0","10","0","0","10","0","0"
"6","15","21","0","0","9","0","0","9","0","0"
"6","15","22","0","0","8","0","0","8","0","0"
"6","15","23","0","0","7","0","0","7","0","0"
"6","16","0","0","0","7","0","0","7","0","0"
"6","16","1","0","0","7","0","0","7","0","0"
"6","16","2","0","0","7","0","0","7","0","0"
"6","16","3","0","0","7","0","0","7","0","0"
"6","16","4","0","0","7","0","0","7","0","0"
"6","16","5","365","46","7","0","45.255","4.717","4808.024","3962.556"
"6","16","6","539","99","8","0","223.512","15.027","23333.977","22089.92"
"6","16","7","12","169","10","0","165.773","16.593","20065.668","18898.186"
"6","16","8","23","238","12","0","242.743","21.065","28821.998","27443.336"
"6","16","9","852","128","14","0","827.528","43.743","87735.477","84435.867"
"6","16","10","890","127","16","0","959.252","52.737","97302.586","93608.844"
"6","16","11","907","127","17","0","1035.645","56.475","102994.844","99055.703"
"6","16","12","908","126","18","0","1045.45","58.01","103093.961","99150.477"
"6","16","13","918","109","19","0","995.909","57.561","98424.617","94683.148"
"6","16","14","892","106","19","0","879.086","53.994","88430.008","85102.555"
"6","16","15","848","102","19","0","712.471","48.487","73236.258","70490.195"
"6","16","16","778","95","18","0","511.7","40.385","53388.711","51314.867"
"6","16","17","669","83","17","0","297.328","30.932","29877.414","28471.998"
"6","16","18","492","62","14","0","106.462","19.05","9413.944","8477.422"
"6","16","19","170","24","12","0","18.705","10.327","2333.797","1535.045"
"6","16","20","0","0","10","0","0","10","0","0"
"6","16","21","0","0","9","0","0","9","0","0"
"6","16","22","0","0","8","0","0","8","0","0"
"6","16","23","0","0","8","0","0","8","0","0"
"6","17","0","0","0","7","0","0","7","0","0"
"6","17","1","0","0","7","0","0","7","0","0"
"6","17","2","0","0","7","0","0","7","0","0"
"6","17","3","0","0","7","0","0","7","0","0"
"6","17","4","0","0","7","0","0","7","0","0"
"6","17","5","0","16","7","0","15.145","3.311","1948.026","1156.419"
"6","17","6","0","91","8","0","85.819","7.799","10826.778","9861.259"
"6","17","7","0","134","8","0","127.235","11.302","15807.242","14735.511"
"6","17","8","76","281","9","0","322.249","20.82","38234.836","36607.703"
"6","17","9","82","352","10","0","413.641","26.782","47840.309","45936.711"
"6","17","10","225","417","12","0","632.763","36.722","69769.672","67148.148"
"6","17","11","294","434","13","0","746.078","42.583","79885.375","76892.008"
"6","17","12","5","167","14","0","165.445","25.296","19284.307","18134.736"
"6","17","13","11","245","15","0","246.938","24.234","28926.564","27545.264"
"6","17","14","48","348","15","0","385.773","30.042","43949.434","42160.613"
"6","17","15","212","320","14","0","469.016","33.006","52484.141","50438.582"
"6","17","16","285","229","14","0","376.42","30.449","42037.246","40303.438"
"6","17","17","295","154","13","0","241.449","23.952","26565.992","25243.578"
"6","17","18","481","65","12","0","108.579","16.505","9844.817","8899.506"
"6","17","19","153","26","10","0","20.338","8.368","2559.471","1756.521"
"6","17","20","0","0","9","0","0","9","0","0"
"6","17","21","0","0","8","0","0","8","0","0"
"6","17","22","0","0","7","0","0","7","0","0"
"6","17","23","0","0","7","0","0","7","0","0"
"6","18","0","0","0","7","0","0","7","0","0"
"6","18","1","0","0","6","0","0","6","0","0"
"6","18","2","0","0","6","0","0","6","0","0"
"6","18","3","0","0","6","0","0","6","0","0"
"6","18","4","0","0","6","0","0","6","0","0"
"6","18","5","0","20","8","0","18.94","4.499","2423.751","1623.327"
"6","18","6","0","72","9","0","68.276","8.092","8602.692","7682.594"
"6","18","7","9","165","10","0","160.607","14.589","19626.947","18469.541"
"6","18","8","81","283","11","0","327.375","23.275","38397.031","36765.426"
"6","18","9","173","366","13","0","507.088","32.917","56911.156","54725.223"
"6","18","10","269","408","14","0","671.871","40.439","72709.781","69982.828"
"6","18","11","65","421","15","0","487.306","36.513","53801.273","51714.465"
"6","18","12","271","446","16","0","739.546","44.31","78486.789","75546.367"
"6","18","13","512","339","16","0","852.253","49.146","88170.352","84853.328"
"6","18","14","620","247","17","0","796.99","49.026","82383.484","79294.344"
"6","18","15","422","268","16","0","576.783","41.091","61850.348","59502"
"6","18","16","747","106","16","0","507.493","37.493","53804.813","51717.891"
"6","18","17","611","99","15","0","295.091","28.89","30270.691","28855.234"
"6","18","18","432","71","13","0","108.33","18.098","10071.618","9121.661"
"6","18","19","145","25","11","0","19.501","9.365","2443.482","1642.691"
"6","18","20","0","0","10","0","0","10","0","0"
"6","18","21","0","0","10","0","0","10","0","0"
"6","18","22","0","0","10","0","0","10","0","0"
"6","18","23","0","0","9","0","0","9","0","0"
"6","19","0","0","0","8","0","0","8","0","0"
"6","19","1","0","0","8","0","0","8","0","0"
"6","19","2","0","0","7","0","0","7","0","0"
"6","19","3","0","0","7","0","0","7","0","0"
"6","19","4","0","0","8","0","0","8","0","0"
"6","19","5","50","57","10","0","52.076","8.128","6437.102","5560.038"
"6","19","6","606","74","12","0","214.643","18.735","21380.879","20182.906"
"6","19","7","254","201","14","0","309.707","26.023","34989.523","33450.57"
"6","19","8","800","103","16","0","625.935","39.601","66905.281","64384.379"
"6","19","9","849","110","17","0","801.871","47.931","83165.883","80046.422"
"6","19","10","877","115","18","0","934.092","53.69","94260.227","90694.305"
"6","19","11","884","123","19","0","1008.373","57.374","99785.07","95985.305"
"6","19","12","578","331","20","0","936.843","56.609","93104.688","89586.711"
"6","19","13","579","310","20","0","887.014","54.829","89000.039","85649.648"
"6","19","14","536","283","20","0","759.515","50.848","77764.438","74851.164"
"6","19","15","671","173","20","0","662.946","47.245","68705.219","66121.328"
"6","19","16","704","109","20","0","487.705","41.188","50794.73","48801.441"
"6","19","17","644","88","19","0","295.798","32.63","29628.203","28229.131"
"6","19","18","489","62","17","0","107.533","22.057","9399.265","8463.041"
"6","19","19","193","24","15","0","18.696","13.464","2300.512","1502.377"
"6","19","20","0","0","13","0","0","13","0","0"
"6","19","21","0","0","13","0","0","13","0","0"
"6","19","22","0","0","12","0","0","12","0","0"
"6","19","23","0","0","12","0","0","12","0","0"
"6","20","0","0","0","11","0","0","11","0","0"
"6","20","1","0","0","11","0","0","11","0","0"
"6","20","2","0","0","11","0","0","11","0","0"
"6","20","3","0","0","11","0","0","11","0","0"
"6","20","4","0","0","11","0","0","11","0","0"
"6","20","5","290","50","13","0","45.673","10.969","4995.692","4146.619"
"6","20","6","614","74","16","0","216.07","22.76","21094.535","19903.236"
"6","20","7","721","96","18","0","422.532","34.015","44527.699","42722.059"
"6","20","8","790","111","19","0","627.123","43.193","65829.406","63345.766"
"6","20","9","846","115","21","0","804.108","51.697","81743.828","78679.359"
"6","20","10","894","109","22","0","943.313","57.598","93168.586","89647.969"
"6","20","11","886","125","23","0","1012.279","61.125","98088.805","94361.656"
"6","20","12","536","355","24","0","919.347","59.744","89784.617","86402.523"
"6","20","13","373","388","24","0","761.947","54.762","76483.477","73618.031"
"6","20","14","435","318","24","0","708.08","52.338","71934.898","69235.938"
"6","20","15","461","252","24","0","589.493","48.435","60830.633","58516.32"
"6","20","16","571","159","24","0","466.7","43.853","48211.828","46297.07"
"6","20","17","254","153","23","0","227.947","33.997","24050.553","22789.352"
"6","20","18","34","83","21","0","79.355","24.241","9065.97","8136.513"
"6","20","19","32","24","21","0","21.215","19.419","2541.253","1738.643"
"6","20","20","0","0","20","0","0","20","0","0"
"6","20","21","0","0","17","0","0","17","0","0"
"6","20","22","0","0","15","0","0","15","0","0"
"6","20","23","0","0","15","0","0","15","0","0"
"6","21","0","0","0","15","0","0","15","0","0"
"6","21","1","0","0","15","0","0","15","0","0"
"6","21","2","0","0","14","0","0","14","0","0"
"6","21","3","0","0","14","0","0","14","0","0"
"6","21","4","0","0","14","0","0","14","0","0"
"6","21","5","114","57","15","0","49.544","13.269","5842.837","4977.376"
"6","21","6","175","127","16","0","159.366","20.407","17736.342","16621.799"
"6","21","7","441","174","18","0","369.75","31.7","40123.027","38443.379"
"6","21","8","263","281","19","0","449.962","37.039","49165.836","47222.27"
"6","21","9","153","366","20","0","490.658","39.901","53194.652","51126.895"
"6","21","10","103","414","21","1","508.718","37.018","56015.973","53858.82"
"6","21","11","328","429","22","1","774.336","45.663","81602.695","78543.656"
"6","21","12","139","461","23","1","613.698","43.164","65516.738","63043.875"
"6","21","13","100","430","23","1","526.946","40.016","57161.891","54967.863"
